id,title,cluster_label,best_algorithm,best_k
294093,Dinosaur Island,1,MiniBatchKMeans,2
294254,Maze Runner: The Scorch Trials,1,MiniBatchKMeans,2
294272,Pete's Dragon,1,MiniBatchKMeans,2
294308,Don't Blink,1,MiniBatchKMeans,2
294457,The Apostle,1,MiniBatchKMeans,2
294652,Son of a Gun,1,MiniBatchKMeans,2
294795,The 9th Life of Louis Drax,1,MiniBatchKMeans,2
294963,Bone Tomahawk,1,MiniBatchKMeans,2
294992,The Taking of Tiger Mountain,1,MiniBatchKMeans,2
294993,Rise of the Legend,1,MiniBatchKMeans,2
295011,Patient Zero,1,MiniBatchKMeans,2
295151,Let It Snow,1,MiniBatchKMeans,2
295315,Sex Ed,1,MiniBatchKMeans,2
295592,Monkey Kingdom,1,MiniBatchKMeans,2
295595,Soaked in Bleach,1,MiniBatchKMeans,2
295693,The Boss Baby,1,MiniBatchKMeans,2
295699,Everybody Wants Some!!,1,MiniBatchKMeans,2
295830,Attack on Titan,1,MiniBatchKMeans,2
295887,Beethoven's Treasure Tail,1,MiniBatchKMeans,2
295964,Burnt,1,MiniBatchKMeans,2
296065,Last Shift,1,MiniBatchKMeans,2
296096,Me Before You,1,MiniBatchKMeans,2
296098,Bridge of Spies,1,MiniBatchKMeans,2
296099,Vacation,1,MiniBatchKMeans,2
296100,The Night Before,1,MiniBatchKMeans,2
296130,Harbinger Down,1,MiniBatchKMeans,2
296241,Homecoming,1,MiniBatchKMeans,2
296360,Love & Friendship,1,MiniBatchKMeans,2
296524,Deepwater Horizon,1,MiniBatchKMeans,2
296626,Finders Keepers,1,MiniBatchKMeans,2
296917,Psycho-Pass: The Movie,1,MiniBatchKMeans,2
296918,Arpeggio of Blue Steel -Ars Nova DC-,1,MiniBatchKMeans,2
297090,The Torture Club,1,MiniBatchKMeans,2
297270,Tinker Bell and the Legend of the NeverBeast,1,MiniBatchKMeans,2
297291,The Scorpion King 4: Quest for Power,1,MiniBatchKMeans,2
297556,Justice League: Throne of Atlantis,1,MiniBatchKMeans,2
297558,"My Love, My Bride",1,MiniBatchKMeans,2
297580,Day of the Mummy,1,MiniBatchKMeans,2
297596,Dying of the Light,1,MiniBatchKMeans,2
297608,The Taking of Deborah Logan,1,MiniBatchKMeans,2
297676,Hakuoki - Demon of the Fleeting Blossom � Wild Dance of Kyoto,1,MiniBatchKMeans,2
297725,The Man Who Killed Don Quixote,1,MiniBatchKMeans,2
297761,Suicide Squad,1,MiniBatchKMeans,2
297762,Wonder Woman,1,MiniBatchKMeans,2
297802,Aquaman,1,MiniBatchKMeans,2
297806,I Saw the Light,1,MiniBatchKMeans,2
297961,Big Driver,1,MiniBatchKMeans,2
298016,It's a SpongeBob Christmas!,1,MiniBatchKMeans,2
298031,Hope Lost,1,MiniBatchKMeans,2
298115,Dragons: Dawn Of The Dragon Racers,1,MiniBatchKMeans,2
298250,Jigsaw,1,MiniBatchKMeans,2
298312,The Visit,1,MiniBatchKMeans,2
298382,The Dressmaker,1,MiniBatchKMeans,2
298504,Vampire Sisters 2: Bats in the Belly,1,MiniBatchKMeans,2
298584,Cabin Fever,1,MiniBatchKMeans,2
299245,The Gallows,1,MiniBatchKMeans,2
299513,Drumline: A New Beat,1,MiniBatchKMeans,2
299534,Avengers: Endgame,1,MiniBatchKMeans,2
299536,Avengers: Infinity War,1,MiniBatchKMeans,2
299537,Captain Marvel,1,MiniBatchKMeans,2
299551,The Atticus Institute,1,MiniBatchKMeans,2
299553,Shark Lake,1,MiniBatchKMeans,2
299579,Northpole,1,MiniBatchKMeans,2
299584,Christmas Under Wraps,1,MiniBatchKMeans,2
299687,The 5th Wave,1,MiniBatchKMeans,2
299736,The Three Dogateers,1,MiniBatchKMeans,2
299824,Mojin: The Lost Legend,1,MiniBatchKMeans,2
300168,Dragon Blade,1,MiniBatchKMeans,2
300386,Justice League: Secret Origins,1,MiniBatchKMeans,2
300424,LEGO DC Comics Super Heroes Batman Be-Leaguered,1,MiniBatchKMeans,2
300602,Capture the Flag,1,MiniBatchKMeans,2
300665,Leatherface,1,MiniBatchKMeans,2
300668,Annihilation,1,MiniBatchKMeans,2
300669,Don't Breathe,1,MiniBatchKMeans,2
300671,13 Hours: The Secret Soldiers of Benghazi,1,MiniBatchKMeans,2
300673,The Finest Hours,1,MiniBatchKMeans,2
300681,Replicas,1,MiniBatchKMeans,2
300687,Same Kind of Different as Me,1,MiniBatchKMeans,2
300803,Dragonheart 3: The Sorcerer's Curse,1,MiniBatchKMeans,2
301056,Enchanted Kingdom,1,MiniBatchKMeans,2
301337,Downsizing,1,MiniBatchKMeans,2
301351,We Are Your Friends,1,MiniBatchKMeans,2
301355,Message from the King,1,MiniBatchKMeans,2
301365,The Neon Demon,1,MiniBatchKMeans,2
301372,Voice from the Stone,1,MiniBatchKMeans,2
301528,Toy Story 4,1,MiniBatchKMeans,2
301608,The Trust,1,MiniBatchKMeans,2
301748,The Opposite Sex,1,MiniBatchKMeans,2
301804,Before I Wake,1,MiniBatchKMeans,2
301846,Howl,1,MiniBatchKMeans,2
301872,Saul: The Journey to Damascus,0,MiniBatchKMeans,2
301875,Equals,1,MiniBatchKMeans,2
302156,Criminal,1,MiniBatchKMeans,2
302349,Iron Sky: The Coming Race,1,MiniBatchKMeans,2
302401,Snowden,1,MiniBatchKMeans,2
302429,Strange Magic,1,MiniBatchKMeans,2
302666,10.0 Earthquake,1,MiniBatchKMeans,2
302688,My Big Fat Greek Wedding 2,1,MiniBatchKMeans,2
302699,Central Intelligence,1,MiniBatchKMeans,2
302945,Love Affair,1,MiniBatchKMeans,2
302946,The Accountant,1,MiniBatchKMeans,2
302960,Scooby-Doo! Moon Monster Madness,1,MiniBatchKMeans,2
303110,Spongebob Squarepants: It Came from Goo Lagoon,0,MiniBatchKMeans,2
303437,Inazuma Eleven Go vs. Danball Senki W,1,MiniBatchKMeans,2
303542,The Invisible Boy,1,MiniBatchKMeans,2
303857,Dragon Ball Z: Resurrection 'F',1,MiniBatchKMeans,2
303858,Money Monster,1,MiniBatchKMeans,2
303903,Pok�mon the Movie: Diancie and the Cocoon of Destruction,1,MiniBatchKMeans,2
303991,Demolition,1,MiniBatchKMeans,2
304023,Expelled from Paradise,1,MiniBatchKMeans,2
304357,Woman in Gold,1,MiniBatchKMeans,2
304410,The B�lier Family,1,MiniBatchKMeans,2
305470,Power Rangers,1,MiniBatchKMeans,2
305932,Expelled,1,MiniBatchKMeans,2
305943,A Kind of Murder,1,MiniBatchKMeans,2
306264,Power Rangers Super Megaforce: The Legendary Battle,1,MiniBatchKMeans,2
306745,Freeheld,1,MiniBatchKMeans,2
306819,The Danish Girl,1,MiniBatchKMeans,2
306943,The Outcasts,1,MiniBatchKMeans,2
306947,The Invitation,1,MiniBatchKMeans,2
306952,Naomi and Ely's No Kiss List,1,MiniBatchKMeans,2
307081,Southpaw,1,MiniBatchKMeans,2
307479,88,1,MiniBatchKMeans,2
307663,Vice,1,MiniBatchKMeans,2
308032,The Stanford Prison Experiment,1,MiniBatchKMeans,2
308266,War Dogs,1,MiniBatchKMeans,2
308369,Me and Earl and the Dying Girl,1,MiniBatchKMeans,2
308447,The Flintstones & WWE: Stone Age SmackDown!,1,MiniBatchKMeans,2
308453,The Bronze,1,MiniBatchKMeans,2
308504,Last Knights,1,MiniBatchKMeans,2
308529,Kickboxer: Vengeance,1,MiniBatchKMeans,2
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,1,MiniBatchKMeans,2
308639,Dope,1,MiniBatchKMeans,2
309193,Rockabilly Zombie Weekend,1,MiniBatchKMeans,2
309304,Grandma,1,MiniBatchKMeans,2
309425,Do You Believe?,1,MiniBatchKMeans,2
309809,The Little Prince,1,MiniBatchKMeans,2
309886,Blood Father,1,MiniBatchKMeans,2
309889,The Culling,1,MiniBatchKMeans,2
309924,After the Ball,1,MiniBatchKMeans,2
310119,Last Days in the Desert,1,MiniBatchKMeans,2
310131,The Witch,1,MiniBatchKMeans,2
310135,Turbo Kid,1,MiniBatchKMeans,2
310307,The Founder,1,MiniBatchKMeans,2
310593,Youth,1,MiniBatchKMeans,2
310888,Southside with You,1,MiniBatchKMeans,2
311056,Beyond the Boundary: I'll Be Here � Past,1,MiniBatchKMeans,2
311324,The Great Wall,1,MiniBatchKMeans,2
311539,A Christmas Horror Story,1,MiniBatchKMeans,2
311667,Manhattan Night,1,MiniBatchKMeans,2
312051,"Mi gente linda, mi gente bella",0,MiniBatchKMeans,2
312221,Creed,1,MiniBatchKMeans,2
312412,The Next Mega Tsunami,0,MiniBatchKMeans,2
312526,Alien Outpost,1,MiniBatchKMeans,2
312791,GirlHouse,1,MiniBatchKMeans,2
312793,The Walking Deceased,1,MiniBatchKMeans,2
312831,The Hallow,1,MiniBatchKMeans,2
312966,Mushi-Shi: The Next Chapter - Drops of Bells,1,MiniBatchKMeans,2
313074,Sword of Vengeance,1,MiniBatchKMeans,2
313106,Doctor Who: The Day of the Doctor,1,MiniBatchKMeans,2
313297,Kubo and the Two Strings,1,MiniBatchKMeans,2
313369,La La Land,1,MiniBatchKMeans,2
313922,Green Room,1,MiniBatchKMeans,2
313943,Revolt,1,MiniBatchKMeans,2
314095,The Lost City of Z,1,MiniBatchKMeans,2
314365,Spotlight,1,MiniBatchKMeans,2
314385,By the Sea,1,MiniBatchKMeans,2
314405,Tale of Tales,1,MiniBatchKMeans,2
314572,The Boss: Anatomy of a Crime,1,MiniBatchKMeans,2
315011,Shin Godzilla,1,MiniBatchKMeans,2
315064,Animal Crackers,1,MiniBatchKMeans,2
315465,The Boy and the Beast,1,MiniBatchKMeans,2
315575,My Golden Days,1,MiniBatchKMeans,2
315635,Spider-Man: Homecoming,1,MiniBatchKMeans,2
315664,Florence Foster Jenkins,1,MiniBatchKMeans,2
315837,Ghost in the Shell,1,MiniBatchKMeans,2
316002,Accidental Love,1,MiniBatchKMeans,2
316021,Frank & Lola,1,MiniBatchKMeans,2
316023,Mike and Dave Need Wedding Dates,1,MiniBatchKMeans,2
316029,The Greatest Showman,1,MiniBatchKMeans,2
316152,Free State of Jones,1,MiniBatchKMeans,2
316154,The Bad Batch,1,MiniBatchKMeans,2
316322,Barbie in Princess Power,1,MiniBatchKMeans,2
316727,The Purge: Election Year,1,MiniBatchKMeans,2
316873,Detective Conan: Sunflowers of Inferno,1,MiniBatchKMeans,2
317442,The Last: Naruto the Movie,1,MiniBatchKMeans,2
317557,Queen of Katwe,1,MiniBatchKMeans,2
317560,Carrie Pilby,1,MiniBatchKMeans,2
317744,Careful What You Wish For,1,MiniBatchKMeans,2
317903,File 253,1,MiniBatchKMeans,2
317925,A la mala,1,MiniBatchKMeans,2
317952,Cartel Land,1,MiniBatchKMeans,2
317960,Viking Quest,1,MiniBatchKMeans,2
318256,Hot Girls Wanted,1,MiniBatchKMeans,2
318279,Meru,1,MiniBatchKMeans,2
318781,Colonia,1,MiniBatchKMeans,2
318846,The Big Short,1,MiniBatchKMeans,2
318850,The Young Messiah,1,MiniBatchKMeans,2
318917,Look Who's Back,1,MiniBatchKMeans,2
318922,Kill Your Friends,1,MiniBatchKMeans,2
319075,Cobain: Montage of Heck,1,MiniBatchKMeans,2
319888,Eddie the Eagle,1,MiniBatchKMeans,2
320007,Victoria,1,MiniBatchKMeans,2
320048,Ratter,1,MiniBatchKMeans,2
320288,Dark Phoenix,1,MiniBatchKMeans,2
320302,Ever Been to the Moon?,1,MiniBatchKMeans,2
320588,"Hello, My Name Is Doris",1,MiniBatchKMeans,2
320846,Sky Sharks,1,MiniBatchKMeans,2
321068,Mythica: A Quest for Heroes,1,MiniBatchKMeans,2
321258,The Boy,1,MiniBatchKMeans,2
321487,New Initial D the Movie - Legend 2: Racer,1,MiniBatchKMeans,2
321494,The Man with the Iron Fists 2,1,MiniBatchKMeans,2
321528,Batman vs. Robin,1,MiniBatchKMeans,2
321612,Beauty and the Beast,1,MiniBatchKMeans,2
321697,Steve Jobs,1,MiniBatchKMeans,2
321741,Concussion,1,MiniBatchKMeans,2
321769,Deep Web,1,MiniBatchKMeans,2
322240,Nine Lives,1,MiniBatchKMeans,2
322456,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,1,MiniBatchKMeans,2
322487,Spark: A Space Tail,1,MiniBatchKMeans,2
323027,Justice League: Gods and Monsters,1,MiniBatchKMeans,2
323272,War Room,1,MiniBatchKMeans,2
323370,The Diabolical,1,MiniBatchKMeans,2
323372,The Corpse of Anna Fritz,1,MiniBatchKMeans,2
323660,Avengers Grimm,1,MiniBatchKMeans,2
323661,Mune: Guardian of the Moon,1,MiniBatchKMeans,2
323665,Ava's Possessions,1,MiniBatchKMeans,2
323675,Ride Along 2,1,MiniBatchKMeans,2
323676,The Boss,1,MiniBatchKMeans,2
323677,Race,1,MiniBatchKMeans,2
323966,A Hitman in London,1,MiniBatchKMeans,2
324284,Lamb,1,MiniBatchKMeans,2
324333,Wild Horses,1,MiniBatchKMeans,2
324542,Sleepless,1,MiniBatchKMeans,2
324552,John Wick: Chapter 2,1,MiniBatchKMeans,2
324558,X-Rated: The Greatest Adult Movies of All Time,1,MiniBatchKMeans,2
324560,Brimstone,1,MiniBatchKMeans,2
324668,Jason Bourne,1,MiniBatchKMeans,2
324670,Spectral,1,MiniBatchKMeans,2
324786,Hacksaw Ridge,1,MiniBatchKMeans,2
324807,A Bigger Splash,1,MiniBatchKMeans,2
324849,The Lego Batman Movie,1,MiniBatchKMeans,2
324852,Despicable Me 3,1,MiniBatchKMeans,2
324857,Spider-Man: Into the Spider-Verse,1,MiniBatchKMeans,2
324963,Monster High: Haunted,1,MiniBatchKMeans,2
325133,Neighbors 2: Sorority Rising,1,MiniBatchKMeans,2
325173,Close Range,1,MiniBatchKMeans,2
325189,Teen Beach 2,1,MiniBatchKMeans,2
325348,Hardcore Henry,1,MiniBatchKMeans,2
325358,Superfast!,1,MiniBatchKMeans,2
325789,The Infiltrator,1,MiniBatchKMeans,2
325813,Splitting Adam,1,MiniBatchKMeans,2
326215,Ooops! Noah Is Gone...,1,MiniBatchKMeans,2
326284,Pound of Flesh,1,MiniBatchKMeans,2
326285,American Pastoral,1,MiniBatchKMeans,2
326359,Frozen Fever,1,MiniBatchKMeans,2
326396,Despicable Me 2: 3 Mini-Movie Collection,1,MiniBatchKMeans,2
326423,Barbershop: The Next Cut,1,MiniBatchKMeans,2
326425,Extraction,1,MiniBatchKMeans,2
326947,The Maid,1,MiniBatchKMeans,2
327029,Power/Rangers,1,MiniBatchKMeans,2
327331,The Dirt,1,MiniBatchKMeans,2
327418,Batman Unlimited: Animal Instincts,1,MiniBatchKMeans,2
327528,Born to Be Blue,1,MiniBatchKMeans,2
327593,WWE Wrestlemania 31,1,MiniBatchKMeans,2
327833,Skin Trade,1,MiniBatchKMeans,2
328111,The Secret Life of Pets,1,MiniBatchKMeans,2
328387,Nerve,1,MiniBatchKMeans,2
328425,The Gift,1,MiniBatchKMeans,2
328426,The Ark,1,MiniBatchKMeans,2
328589,The Lady in the Van,1,MiniBatchKMeans,2
328739,David and Goliath,1,MiniBatchKMeans,2
329289,Always Watching: A Marble Hornets Story,1,MiniBatchKMeans,2
329440,The Forest,1,MiniBatchKMeans,2
329540,The Marine 4: Moving Target,1,MiniBatchKMeans,2
329824,Ebola Zombies,1,MiniBatchKMeans,2
329833,Zoolander 2,1,MiniBatchKMeans,2
329865,Arrival,1,MiniBatchKMeans,2
329981,Shut In,1,MiniBatchKMeans,2
329996,Dumbo,1,MiniBatchKMeans,2
330070,Terra Formars,1,MiniBatchKMeans,2
330081,Attack on Titan: Wings of Freedom,1,MiniBatchKMeans,2
330115,Ride,1,MiniBatchKMeans,2
330127,Back in Time,1,MiniBatchKMeans,2
330141,Cosmic Sex,1,MiniBatchKMeans,2
330457,Frozen II,1,MiniBatchKMeans,2
330459,Rogue One: A Star Wars Story,1,MiniBatchKMeans,2
330483,The Choice,1,MiniBatchKMeans,2
330947,Song to Song,1,MiniBatchKMeans,2
331061,Date A Live: Mayuri Judgment,1,MiniBatchKMeans,2
331313,Keeping Up with the Joneses,1,MiniBatchKMeans,2
331446,Sharknado 3: Oh Hell No!,1,MiniBatchKMeans,2
331482,Little Women,1,MiniBatchKMeans,2
331576,SPL II: A Time for Consequences,1,MiniBatchKMeans,2
331583,The Whole Truth,1,MiniBatchKMeans,2
331588,The Great Gilly Hopkins,1,MiniBatchKMeans,2
331781,Amy,1,MiniBatchKMeans,2
331962,Exposed,1,MiniBatchKMeans,2
332169,Persona 3 the Movie: #3 Falling Down,1,MiniBatchKMeans,2
332177,Vendetta,1,MiniBatchKMeans,2
332210,Storks,1,MiniBatchKMeans,2
332270,Battle for Sevastopol,1,MiniBatchKMeans,2
332283,Mary Shelley,1,MiniBatchKMeans,2
332356,Killing Jesus,1,MiniBatchKMeans,2
332411,I Am Wrath,1,MiniBatchKMeans,2
332562,A Star Is Born,1,MiniBatchKMeans,2
332567,The Shallows,1,MiniBatchKMeans,2
332672,Obsession,1,MiniBatchKMeans,2
332721,Dad's Army,1,MiniBatchKMeans,2
332976,Absolution,1,MiniBatchKMeans,2
332979,Bleed for This,1,MiniBatchKMeans,2
333339,Ready Player One,1,MiniBatchKMeans,2
333348,Love the Coopers,1,MiniBatchKMeans,2
333352,Eye in the Sky,1,MiniBatchKMeans,2
333354,Extortion,1,MiniBatchKMeans,2
333357,Stephanie,1,MiniBatchKMeans,2
333371,10 Cloverfield Lane,1,MiniBatchKMeans,2
333381,Return to Sender,1,MiniBatchKMeans,2
333384,Lowriders,1,MiniBatchKMeans,2
333385,Mr. Right,1,MiniBatchKMeans,2
333386,The Duel,1,MiniBatchKMeans,2
333484,The Magnificent Seven,1,MiniBatchKMeans,2
333545,Road Wars,1,MiniBatchKMeans,2
333596,Woodlawn,1,MiniBatchKMeans,2
333620,Stalked by My Neighbor,1,MiniBatchKMeans,2
333622,Beyond the Boundary: I'll Be Here � Future,1,MiniBatchKMeans,2
333623,Love Live! The School Idol Movie,1,MiniBatchKMeans,2
333653,If There Be Thorns,1,MiniBatchKMeans,2
333667,Rock Dog,1,MiniBatchKMeans,2
333669,Bastille Day,1,MiniBatchKMeans,2
333941,Erotic Seductions,1,MiniBatchKMeans,2
334030,Forget Me Not,1,MiniBatchKMeans,2
334074,Survivor,1,MiniBatchKMeans,2
334298,Monster Hunt,1,MiniBatchKMeans,2
334354,Windstorm 2,1,MiniBatchKMeans,2
334372,Yowamushi Pedal: The Movie,1,MiniBatchKMeans,2
334376,Ghost in the Shell: The New Movie,1,MiniBatchKMeans,2
334517,The Siege of Jadotville,1,MiniBatchKMeans,2
334521,Free Fire,1,MiniBatchKMeans,2
334524,Gold,1,MiniBatchKMeans,2
334527,Criminal Activities,1,MiniBatchKMeans,2
334532,100 Streets,1,MiniBatchKMeans,2
334533,Captain Fantastic,1,MiniBatchKMeans,2
334536,The Blackcoat's Daughter,1,MiniBatchKMeans,2
334538,Into the Forest,1,MiniBatchKMeans,2
334541,Manchester by the Sea,1,MiniBatchKMeans,2
334543,Lion,1,MiniBatchKMeans,2
334616,Cristiano Ronaldo: World at His Feet,1,MiniBatchKMeans,2
335031,�Asu Mare! 2,1,MiniBatchKMeans,2
335360,My Little Pony: The Movie,1,MiniBatchKMeans,2
335462,Wolf Warrior,1,MiniBatchKMeans,2
335578,Land of Mine,1,MiniBatchKMeans,2
335777,The Nut Job 2: Nutty by Nature,1,MiniBatchKMeans,2
335778,Risen,1,MiniBatchKMeans,2
335788,Renegades,1,MiniBatchKMeans,2
335791,When the Bough Breaks,1,MiniBatchKMeans,2
335796,Ouija: Origin of Evil,1,MiniBatchKMeans,2
335797,Sing,1,MiniBatchKMeans,2
335970,Joe Dirt 2: Beautiful Loser,1,MiniBatchKMeans,2
335983,Venom,1,MiniBatchKMeans,2
335984,Blade Runner 2049,1,MiniBatchKMeans,2
335988,Transformers: The Last Knight,1,MiniBatchKMeans,2
336000,The Glass Castle,1,MiniBatchKMeans,2
336004,Heist,1,MiniBatchKMeans,2
336011,White Girl,1,MiniBatchKMeans,2
336265,The Mind's Eye,1,MiniBatchKMeans,2
336445,Army of One,1,MiniBatchKMeans,2
336455,Viral,1,MiniBatchKMeans,2
336481,Music Girl,0,MiniBatchKMeans,2
336560,Lake Placid vs. Anaconda,1,MiniBatchKMeans,2
336843,Maze Runner: The Death Cure,1,MiniBatchKMeans,2
336845,Cleveland Abduction,1,MiniBatchKMeans,2
336882,The Wave,1,MiniBatchKMeans,2
336890,Goon: Last of the Enforcers,1,MiniBatchKMeans,2
337167,Fifty Shades Freed,1,MiniBatchKMeans,2
337170,American Made,1,MiniBatchKMeans,2
337339,The Fate of the Furious,1,MiniBatchKMeans,2
337401,Mulan,1,MiniBatchKMeans,2
337404,Cruella,1,MiniBatchKMeans,2
337556,Emerald Green,1,MiniBatchKMeans,2
337674,Elle,1,MiniBatchKMeans,2
337703,The Red Turtle,1,MiniBatchKMeans,2
337719,Possessed,1,MiniBatchKMeans,2
337844,In Dubious Battle,1,MiniBatchKMeans,2
338100,Grace Stirs Up Success,1,MiniBatchKMeans,2
338189,It's Only the End of the World,1,MiniBatchKMeans,2
338676,Extinction,1,MiniBatchKMeans,2
338762,Bloodshot,1,MiniBatchKMeans,2
338766,Hell or High Water,1,MiniBatchKMeans,2
338803,The Treacherous,1,MiniBatchKMeans,2
338952,Fantastic Beasts: The Crimes of Grindelwald,1,MiniBatchKMeans,2
338964,Bad Santa 2,1,MiniBatchKMeans,2
338967,Zombieland: Double Tap,1,MiniBatchKMeans,2
338970,Tomb Raider,1,MiniBatchKMeans,2
339060,The Cokeville Miracle,1,MiniBatchKMeans,2
339065,The True Cost,1,MiniBatchKMeans,2
339103,Gotti,1,MiniBatchKMeans,2
339259,The Man with the Iron Heart,1,MiniBatchKMeans,2
339380,On the Basis of Sex,1,MiniBatchKMeans,2
339396,True Memoirs of an International Assassin,1,MiniBatchKMeans,2
339397,Caf� Society,1,MiniBatchKMeans,2
339403,Baby Driver,1,MiniBatchKMeans,2
339404,The Layover,1,MiniBatchKMeans,2
339419,Loving,1,MiniBatchKMeans,2
339526,The Land Before Time XIV: Journey of the Brave,1,MiniBatchKMeans,2
339527,Solace,1,MiniBatchKMeans,2
339530,Tremors 5: Bloodlines,1,MiniBatchKMeans,2
339533,San Andreas Quake,1,MiniBatchKMeans,2
339674,Three Preludes for Solo Piano By Adam Sherkin,1,MiniBatchKMeans,2
339692,Shot Caller,1,MiniBatchKMeans,2
339761,Locos por el sexo,0,MiniBatchKMeans,2
339846,Baywatch,1,MiniBatchKMeans,2
339877,Loving Vincent,1,MiniBatchKMeans,2
339964,Valerian and the City of a Thousand Planets,1,MiniBatchKMeans,2
339967,Colossal,1,MiniBatchKMeans,2
339984,Miracles from Heaven,1,MiniBatchKMeans,2
339987,The Exception,1,MiniBatchKMeans,2
339988,The Circle,1,MiniBatchKMeans,2
340022,Gringo,1,MiniBatchKMeans,2
340027,Brain on Fire,1,MiniBatchKMeans,2
340101,Their Finest,1,MiniBatchKMeans,2
340102,The New Mutants,1,MiniBatchKMeans,2
340103,The Monster,1,MiniBatchKMeans,2
340104,Lucy in the Sky,1,MiniBatchKMeans,2
340176,Tag,1,MiniBatchKMeans,2
340270,The Healer,1,MiniBatchKMeans,2
340357,April and the Extraordinary World,1,MiniBatchKMeans,2
340382,Attack on Titan II: End of the World,1,MiniBatchKMeans,2
340402,Almost Christmas,1,MiniBatchKMeans,2
340442,Pilgrimage,1,MiniBatchKMeans,2
340487,Certain Women,1,MiniBatchKMeans,2
340488,Salt and Fire,1,MiniBatchKMeans,2
340601,Delirium,1,MiniBatchKMeans,2
340613,The Wife,1,MiniBatchKMeans,2
340666,Nocturnal Animals,1,MiniBatchKMeans,2
340674,Dark Crimes,1,MiniBatchKMeans,2
340676,Personal Shopper,1,MiniBatchKMeans,2
340677,I.T.,1,MiniBatchKMeans,2
340837,A Cure for Wellness,1,MiniBatchKMeans,2
340945,USS Indianapolis: Men of Courage,1,MiniBatchKMeans,2
341006,The Belko Experiment,1,MiniBatchKMeans,2
341012,Popstar: Never Stop Never Stopping,1,MiniBatchKMeans,2
341013,Atomic Blonde,1,MiniBatchKMeans,2
341174,Fifty Shades Darker,1,MiniBatchKMeans,2
341689,How to Talk to Girls at Parties,1,MiniBatchKMeans,2
341735,The Seagull,1,MiniBatchKMeans,2
342126,Tamayura: Graduation Photo Part 1 - Kizashi,1,MiniBatchKMeans,2
342163,No Kids,1,MiniBatchKMeans,2
342470,All the Bright Places,1,MiniBatchKMeans,2
342472,1 Mile To You,1,MiniBatchKMeans,2
342473,Ballerina,1,MiniBatchKMeans,2
342521,Keanu,1,MiniBatchKMeans,2
342571,The Last One and then We Go,1,MiniBatchKMeans,2
342588,The Empire of Corpses,1,MiniBatchKMeans,2
342737,20th Century Women,1,MiniBatchKMeans,2
342878,One Wild Moment,1,MiniBatchKMeans,2
342917,Batman Unlimited: Monster Mayhem,1,MiniBatchKMeans,2
342927,3-Headed Shark Attack,1,MiniBatchKMeans,2
343611,Jack Reacher: Never Go Back,1,MiniBatchKMeans,2
343668,Kingsman: The Golden Circle,1,MiniBatchKMeans,2
343674,Gerald's Game,1,MiniBatchKMeans,2
343795,90 Minutes in Heaven,1,MiniBatchKMeans,2
344041,Standoff,1,MiniBatchKMeans,2
344120,Rabid Dogs,1,MiniBatchKMeans,2
344268,The New Adventures of Aladdin,1,MiniBatchKMeans,2
344854,The Pack,1,MiniBatchKMeans,2
345009,Mine,1,MiniBatchKMeans,2
345235,Monk Comes Down the Mountain,1,MiniBatchKMeans,2
345330,Emmanuelle Through Time: Emmanuelle's Supernatural Sexual Activity,1,MiniBatchKMeans,2
345887,The Equalizer 2,1,MiniBatchKMeans,2
345911,Lights Out,1,MiniBatchKMeans,2
345914,The House,1,MiniBatchKMeans,2
345915,Once Upon a Time in Venice,1,MiniBatchKMeans,2
345918,Come and Find Me,1,MiniBatchKMeans,2
345920,Collateral Beauty,1,MiniBatchKMeans,2
345922,Fist Fight,1,MiniBatchKMeans,2
345923,All I See Is You,1,MiniBatchKMeans,2
345925,Rupture,1,MiniBatchKMeans,2
345934,Air Strike,1,MiniBatchKMeans,2
345938,The Shack,1,MiniBatchKMeans,2
345940,The Meg,1,MiniBatchKMeans,2
346034,3 Idiotas,1,MiniBatchKMeans,2
346134,Miss Stevens,1,MiniBatchKMeans,2
346354,At Your Doorstep,1,MiniBatchKMeans,2
346364,It,1,MiniBatchKMeans,2
346648,Paddington 2,1,MiniBatchKMeans,2
346651,Pandemic,1,MiniBatchKMeans,2
346658,The Oath,1,MiniBatchKMeans,2
346671,Little Evil,1,MiniBatchKMeans,2
346672,Underworld: Blood Wars,1,MiniBatchKMeans,2
346685,The Girl on the Train,1,MiniBatchKMeans,2
346687,The Water Man,1,MiniBatchKMeans,2
346709,Line of Duty,1,MiniBatchKMeans,2
346808,Momentum,1,MiniBatchKMeans,2
346910,The Predator,1,MiniBatchKMeans,2
347026,A United Kingdom,1,MiniBatchKMeans,2
347031,Swiss Army Man,1,MiniBatchKMeans,2
347111,Scorched Earth,1,MiniBatchKMeans,2
347126,God's Not Dead 2,1,MiniBatchKMeans,2
347158,Bikini Avengers,0,MiniBatchKMeans,2
347183,Haikyuu!! The Movie: The End and the Beginning,1,MiniBatchKMeans,2
347201,Boruto: Naruto the Movie,1,MiniBatchKMeans,2
347375,Mile 22,1,MiniBatchKMeans,2
347413,Little Witch Academia: The Enchanted Parade,1,MiniBatchKMeans,2
347548,Containment,1,MiniBatchKMeans,2
347626,He's All That,1,MiniBatchKMeans,2
347629,Thank You for Your Service,1,MiniBatchKMeans,2
347688,Scooby-Doo! and Kiss: Rock and Roll Mystery,1,MiniBatchKMeans,2
347754,Curve,1,MiniBatchKMeans,2
